,market_tms,btc_price,mkt_cap,total_volumes
1389,2021-07-12 23:01:45.013,0.06163236036353101,7192678.086675526,7192678.086675526
1388,2021-07-12 22:00:34.262,0.061793103123100004,7203320.6924047135,7203320.6924047135
1387,2021-07-12 21:00:13.992,0.061732262603083,7154053.1149211675,7154053.1149211675
1386,2021-07-12 20:01:39.194,0.061310527249512005,7147977.174755198,7147977.174755198
1385,2021-07-12 19:00:17.278,0.061217692760087004,7157096.2225776445,7157096.2225776445
1384,2021-07-12 18:01:21.575,0.061393067768644005,7167017.821288113,7167017.821288113
1383,2021-07-12 17:00:28.692,0.06186691131898601,7238745.796713217,7238745.796713217
1382,2021-07-12 16:00:45.351,0.062649976875325,7316517.304421041,7316517.304421041
1381,2021-07-12 15:00:55.212,0.06274812360659701,7323192.952952437,7323192.952952437
1380,2021-07-12 14:00:19.697,0.062846821461584,7327578.773624699,7327578.773624699
1379,2021-07-12 13:00:15.843,0.06287165240072701,7319607.772665011,7319607.772665011
1378,2021-07-12 12:10:40.080,0.06267632134018,7315069.822168394,7315069.822168394
1377,2021-07-12 11:03:35.810,0.062345625900458,7273249.120800327,7273249.120800327
1376,2021-07-12 10:01:10.825,0.062553250760222,7296027.816849019,7296027.816849019
1375,2021-07-12 09:01:18.269,0.062460545522254,7279938.726819339,7279938.726819339
1374,2021-07-12 08:00:29.572,0.06248165527784601,7295083.727288057,7295083.727288057
1373,2021-07-12 07:00:06.496,0.06284777250529601,7327409.194380199,7327409.194380199
1372,2021-07-12 06:01:39.483,0.0626977964698,7286898.801245782,7286898.801245782
1371,2021-07-12 05:00:29.003,0.06250887563537,7290301.508888571,7290301.508888571
1370,2021-07-12 04:01:31.791,0.06289097571727101,7333962.671083204,7333962.671083204
1369,2021-07-12 03:01:30.774,0.06287113263204401,7327559.709016653,7327559.709016653
1368,2021-07-12 02:01:29.261,0.062545616110627,7298488.8251153575,7298488.8251153575
1367,2021-07-12 01:01:33.361,0.06237833347030201,7288541.463149463,7288541.463149463
1366,2021-07-12 00:02:15.752,0.062482433036195,7284371.745904039,7284371.745904039
1365,2021-07-11 23:01:20.042,0.062606013545226,7311109.49044436,7311109.49044436
1364,2021-07-11 22:00:00.801,0.06326918916570201,7372937.548105922,7372937.548105922
1363,2021-07-11 21:01:50.249,0.06295360457431401,7344561.037785545,7344561.037785545
1362,2021-07-11 20:00:40.618,0.06298370389932001,7347252.221602679,7347252.221602679
1361,2021-07-11 19:01:17.644,0.063161755941895,7368912.499736468,7368912.499736468
1360,2021-07-11 18:00:31.797,0.063175206101744,7367129.086046705,7367129.086046705
1359,2021-07-11 17:00:51.522,0.06322818697440201,7373535.977329378,7373535.977329378
1358,2021-07-11 16:00:04.676,0.063102256704184,7354492.751359609,7354492.751359609
1357,2021-07-11 15:01:20.070,0.06319691788727401,7371629.428079958,7371629.428079958
1356,2021-07-11 14:01:34.340,0.062912817485249,7336839.041650797,7336839.041650797
1355,2021-07-11 13:01:07.184,0.062902481126202,7346767.513911505,7346767.513911505
1354,2021-07-11 12:01:44.189,0.062939356269873,7338104.906889933,7338104.906889933
1353,2021-07-11 11:00:25.520,0.06285958049245001,7323745.980109342,7323745.980109342
1352,2021-07-11 10:00:08.841,0.06290641184609401,7338026.670111491,7338026.670111491
1351,2021-07-11 09:01:16.780,0.062799820966957,7333995.050512558,7333995.050512558
1350,2021-07-11 08:00:10.620,0.062739573576106,7311886.627454573,7311886.627454573
1349,2021-07-11 07:00:40.276,0.062491288469514,7285247.848140951,7285247.848140951
1348,2021-07-11 06:01:09.634,0.062579530246698,7310206.459542644,7310206.459542644
1347,2021-07-11 05:00:24.376,0.062691642870151,7300313.064076411,7300313.064076411
1346,2021-07-11 04:02:18.319,0.062446665315269004,7284050.076449739,7284050.076449739
1345,2021-07-11 03:00:51.531,0.062613549604739,7304039.8927120585,7304039.8927120585
1344,2021-07-11 02:00:13.796,0.062842706867702,7329904.212909081,7329904.212909081
1343,2021-07-11 01:00:04.279,0.062956914648996,7343685.769712442,7343685.769712442
1342,2021-07-11 00:02:12.798,0.062958747082722,7350609.299270094,7350609.299270094
1341,2021-07-10 23:01:17.776,0.06302504391682401,7349241.56874956,7349241.56874956
1340,2021-07-10 22:01:31.513,0.063037693758699,7357207.186715133,7357207.186715133
1339,2021-07-10 21:01:28.023,0.062871288651311,7333188.2064025495,7333188.2064025495
1338,2021-07-10 20:02:05.272,0.062722075004967,7313067.302083242,7313067.302083242
1337,2021-07-10 19:01:28.574,0.062588778794904,7299255.104734805,7299255.104734805
1336,2021-07-10 18:01:29.187,0.062516529183769,7284635.741385023,7284635.741385023
1335,2021-07-10 17:00:26.859,0.063085775351214,7360380.653284673,7360380.653284673
1334,2021-07-10 16:00:33.056,0.06258401240727,7292314.921780672,7292314.921780672
1333,2021-07-10 15:01:39.653,0.062521996959757,7290137.443275395,7290137.443275395
1332,2021-07-10 14:01:04.678,0.062241725648182006,7255506.453565582,7255506.453565582
1331,2021-07-10 13:00:14.069,0.062555955237434,7293351.704922365,7293351.704922365
1330,2021-07-10 12:01:51.484,0.06267056722113701,7315693.449186402,7315693.449186402
1329,2021-07-10 11:00:21.913,0.062404008964822004,7288430.15211092,7288430.15211092
1328,2021-07-10 10:01:05.792,0.062903815826556,7342938.9452712545,7342938.9452712545
1327,2021-07-10 09:00:02.903,0.06297950446382901,7346552.685660485,7346552.685660485
1326,2021-07-10 08:01:14.338,0.062895905546058,7338740.766932909,7338740.766932909
1325,2021-07-10 07:00:47.443,0.063049282906265,7335386.667859854,7335386.667859854
1324,2021-07-10 06:01:00.657,0.06299202420714001,7341712.265960018,7341712.265960018
1323,2021-07-10 05:02:00.601,0.06271478599919801,7335988.784846754,7335988.784846754
1322,2021-07-10 04:02:02.347,0.063206864409265,7375430.514256194,7375430.514256194
1321,2021-07-10 03:01:07.533,0.063296196115822,7382466.239358186,7382466.239358186
1320,2021-07-10 02:00:03.887,0.063682574304302,7428979.163123014,7428979.163123014
1319,2021-07-10 01:00:44.691,0.063942546134873,7465482.53136817,7465482.53136817
1318,2021-07-10 00:01:13.481,0.06346127161354101,7403242.462977943,7403242.462977943
1317,2021-07-09 23:01:14.000,0.063630878833484,7421515.10093319,7421515.10093319
1316,2021-07-09 22:00:28.016,0.06391943183783,7466673.230548487,7466673.230548487
1315,2021-07-09 21:02:29.840,0.06368176581501,7427350.295391706,7427350.295391706
1314,2021-07-09 20:01:51.184,0.06380055149206801,7434738.543380827,7434738.543380827
1313,2021-07-09 19:01:09.269,0.063871026357688,7452635.558982045,7452635.558982045
1312,2021-07-09 18:02:10.926,0.064078186191643,7476038.732966702,7476038.732966702
1311,2021-07-09 17:00:49.224,0.06457699751489,7542453.231573043,7542453.231573043
1310,2021-07-09 16:00:57.497,0.06480823680216101,7545462.218122153,7545462.218122153
1309,2021-07-09 15:01:12.324,0.064828205351409,7523091.258840819,7523091.258840819
1308,2021-07-09 14:01:36.002,0.064072019892758,7492068.936620359,7492068.936620359
1307,2021-07-09 13:01:17.000,0.063726471964828,7402075.988325307,7402075.988325307
1306,2021-07-09 12:01:20.989,0.063592886602304,7411977.153307713,7411977.153307713
1305,2021-07-09 11:00:49.065,0.06366800368451901,7425004.511500249,7425004.511500249
1304,2021-07-09 10:00:11.230,0.063843812700188,7473660.515348141,7473660.515348141
1303,2021-07-09 09:00:06.042,0.06398946437960501,7462471.564555028,7462471.564555028
1302,2021-07-09 08:01:29.147,0.064525324424702,7520545.865309333,7520545.865309333
1301,2021-07-09 07:01:01.291,0.064467387105546,7518415.216357879,7518415.216357879
1300,2021-07-09 06:00:53.210,0.064768301428411,7555966.568844532,7555966.568844532
1299,2021-07-09 05:00:06.792,0.06488329061808801,7556716.198474128,7556716.198474128
1298,2021-07-09 04:01:42.322,0.064294841271973,7503987.994715191,7503987.994715191
1297,2021-07-09 03:00:29.412,0.06414442285563,7468740.259620533,7468740.259620533
1296,2021-07-09 02:01:06.700,0.063465021260858,7388879.682388956,7388879.682388956
1295,2021-07-09 01:00:16.081,0.063790014697504,7540466.812231691,7540466.812231691
1294,2021-07-09 00:16:43.535,0.064660884676113,7545485.9994493,7545485.9994493
1293,2021-07-08 23:00:54.026,0.064477757262967,7501515.423192616,7501515.423192616
1292,2021-07-08 22:00:54.201,0.064634290791538,7580645.819811664,7580645.819811664
1291,2021-07-08 21:00:36.411,0.06531329597131601,7616186.846904687,7616186.846904687
1290,2021-07-08 20:01:02.327,0.065563944911029,7660915.266071955,7660915.266071955
1289,2021-07-08 19:00:05.119,0.06553156057809001,7627159.106011587,7627159.106011587
1288,2021-07-08 18:00:14.974,0.065823112575152,7681030.9944570605,7681030.9944570605
1287,2021-07-08 17:00:12.035,0.065725851715693,7663123.157588171,7663123.157588171
1286,2021-07-08 16:00:16.025,0.065999889521869,7694422.381148225,7694422.381148225
1285,2021-07-08 15:02:50.583,0.065917144244511,7687359.007104771,7687359.007104771
1284,2021-07-08 14:01:26.051,0.06563788482756,7654519.114386085,7654519.114386085
1283,2021-07-08 13:00:14.070,0.06623057276370001,7737667.040142666,7737667.040142666
1282,2021-07-08 12:00:35.425,0.066209607417564,7723438.079730312,7723438.079730312
1281,2021-07-08 11:00:30.651,0.066504215736594,7782893.989987853,7782893.989987853
1280,2021-07-08 10:00:36.019,0.066828803573099,7819538.898001549,7819538.898001549
1279,2021-07-08 09:01:50.678,0.06728214832727701,7841718.9093152415,7841718.9093152415
1278,2021-07-08 08:02:15.343,0.066957900488851,7767324.899764388,7767324.899764388
1277,2021-07-08 07:01:14.091,0.066918037315494,7796846.010153006,7796846.010153006
1276,2021-07-08 06:00:07.374,0.067133696141826,7835031.880666479,7835031.880666479
1275,2021-07-08 05:00:00.379,0.06734067469591701,7850785.198884022,7850785.198884022
1274,2021-07-08 04:01:25.537,0.067792053721973,7904810.933897406,7904810.933897406
1273,2021-07-08 03:01:04.920,0.06837171891212901,7964692.436659998,7964692.436659998
1272,2021-07-08 02:00:26.605,0.068416307253321,7984769.152995954,7984769.152995954
1271,2021-07-08 01:00:15.559,0.068533790423926,7961555.550097047,7961555.550097047
1270,2021-07-08 00:01:27.299,0.068242281387802,7949902.48590694,7949902.48590694
1269,2021-07-07 23:00:00.420,0.06805178206965301,7948005.164940039,7948005.164940039
1268,2021-07-07 22:00:33.116,0.068600561186094,7956452.519510953,7956452.519510953
1267,2021-07-07 21:01:41.961,0.068422928936089,7972542.200774042,7972542.200774042
1266,2021-07-07 20:02:25.785,0.06838822614032701,7956589.983218302,7956589.983218302
1265,2021-07-07 19:00:57.245,0.06819356265614901,7960121.866945115,7960121.866945115
1264,2021-07-07 18:00:11.324,0.06824055361077501,7939525.3532215245,7939525.3532215245
1263,2021-07-07 17:00:02.023,0.068065127360972,7936705.1112134,7936705.1112134
1262,2021-07-07 16:00:59.277,0.067802458502026,7893574.621098919,7893574.621098919
1261,2021-07-07 15:01:40.497,0.068098439941206,7960151.801916715,7960151.801916715
1260,2021-07-07 14:01:20.845,0.068448660670858,7984400.924588274,7984400.924588274
1259,2021-07-07 13:02:11.973,0.06830921123008,7979470.581074746,7979470.581074746
1258,2021-07-07 12:00:44.723,0.06847214438584101,7990048.612385639,7990048.612385639
1257,2021-07-07 11:01:28.614,0.06856775808601401,7995353.18898318,7995353.18898318
1256,2021-07-07 10:00:45.448,0.068518613287591,7988657.615877333,7988657.615877333
1255,2021-07-07 09:01:19.834,0.068472165133864,7987795.6937784385,7987795.6937784385
1254,2021-07-07 08:01:26.538,0.06881914396261901,8007587.120287761,8007587.120287761
1253,2021-07-07 07:00:29.942,0.06854039428223101,8006601.196625623,8006601.196625623
1252,2021-07-07 06:03:28.531,0.06851706829199801,7975182.188197337,7975182.188197337
1251,2021-07-07 05:01:06.891,0.068707428870449,8009994.506716196,8009994.506716196
1250,2021-07-07 04:01:02.922,0.06793965079709001,7936297.113137628,7936297.113137628
1249,2021-07-07 03:01:03.792,0.067965046235579,7917739.580117467,7917739.580117467
1248,2021-07-07 02:00:10.315,0.06771560699562401,7894744.997317645,7894744.997317645
1247,2021-07-07 01:00:20.354,0.067687564358405,7891448.489509638,7891448.489509638
1246,2021-07-07 00:01:14.613,0.067988849057452,7924918.429701623,7924918.429701623
1245,2021-07-06 23:00:58.512,0.06795683249331401,7925544.379305021,7925544.379305021
1244,2021-07-06 22:00:16.830,0.06767984499170901,7910008.895349546,7910008.895349546
1243,2021-07-06 21:00:56.691,0.067994611223801,7936780.558423014,7936780.558423014
1242,2021-07-06 20:01:05.292,0.06848684225401401,7978832.643836781,7978832.643836781
1241,2021-07-06 19:00:01.419,0.06835818202572301,7970879.6483932175,7970879.6483932175
1240,2021-07-06 18:01:34.105,0.06839152205852,7952667.092457062,7952667.092457062
1239,2021-07-06 17:01:05.956,0.067829318501854,7888819.445443656,7888819.445443656
1238,2021-07-06 16:01:31.498,0.06772412982393,7887681.958042047,7887681.958042047
1237,2021-07-06 15:07:07.271,0.067451661796086,7878501.730707673,7878501.730707673
1236,2021-07-06 15:05:36.987,0.067451661796086,7878501.730707673,7878501.730707673
1235,2021-07-06 15:00:52.621,0.067573860134767,7874075.412390426,7874075.412390426
1234,2021-07-06 13:00:49.060,0.068005751557297,7926768.005581182,7926768.005581182
1233,2021-07-06 12:01:03.701,0.067556303782838,7837418.49642672,7837418.49642672
1232,2021-07-06 11:01:34.729,0.066835203095796,7781182.96957503,7781182.96957503
1231,2021-07-06 10:01:09.731,0.06649744367834,7706820.255937671,7706820.255937671
1230,2021-07-06 09:01:21.735,0.067172268321738,7834021.262924859,7834021.262924859
1229,2021-07-06 08:02:10.040,0.067000860266751,7810927.3882209435,7810927.3882209435
1228,2021-07-06 07:00:14.284,0.06687439034777401,7804729.829410275,7804729.829410275
1227,2021-07-06 06:01:37.884,0.066713838151988,7777369.335129899,7777369.335129899
1226,2021-07-06 05:00:27.700,0.066774222443609,7781449.907227025,7781449.907227025
1225,2021-07-06 04:02:31.059,0.06582846840996101,7673359.776546495,7673359.776546495
1224,2021-07-06 03:00:54.684,0.06591126333564,7651910.001317248,7651910.001317248
1223,2021-07-06 02:01:19.175,0.06572356893150601,7671417.421731822,7671417.421731822
1222,2021-07-06 01:01:11.135,0.06571693762637801,7681637.255062297,7681637.255062297
1221,2021-07-06 00:02:37.886,0.065119562771781,7609562.900502528,7609562.900502528
1220,2021-07-05 23:00:03.820,0.065566238662099,7654129.473709948,7654129.473709948
1219,2021-07-05 22:01:03.850,0.065677099750439,7656238.642735335,7656238.642735335
1218,2021-07-05 21:01:48.897,0.065491844453004,7615736.077171842,7615736.077171842
1217,2021-07-05 20:02:13.456,0.06573118731616001,7676398.80120598,7676398.80120598
1216,2021-07-05 19:01:57.015,0.06551972442310601,7636658.310777945,7636658.310777945
1215,2021-07-05 18:03:04.107,0.06524932386462601,7599129.779563458,7599129.779563458
1214,2021-07-05 17:00:00.376,0.06586329015086301,7679554.336706297,7679554.336706297
1213,2021-07-05 16:00:52.407,0.065762916603921,7674098.702704931,7674098.702704931
1212,2021-07-05 15:01:22.418,0.066136572002664,7701509.208045262,7701509.208045262
1211,2021-07-05 14:01:43.990,0.06622658099813701,7722632.955689959,7722632.955689959
1210,2021-07-05 13:02:05.013,0.065965498409166,7701802.704636111,7701802.704636111
1209,2021-07-05 12:01:02.459,0.065907091156944,7682697.971452361,7682697.971452361
1208,2021-07-05 11:01:03.609,0.066778040087835,7784163.622686441,7784163.622686441
1207,2021-07-05 10:02:01.152,0.066436282499179,7743610.388766477,7743610.388766477
1206,2021-07-05 09:02:11.651,0.06635089952890001,7729209.105673021,7729209.105673021
1205,2021-07-05 08:00:04.174,0.06646236503097801,7743477.809028102,7743477.809028102
1204,2021-07-05 07:00:27.699,0.066539170013442,7753815.637765155,7753815.637765155
1203,2021-07-05 06:00:58.041,0.066231444237558,7705952.256953187,7705952.256953187
1202,2021-07-05 05:00:18.265,0.06628687053262601,7736841.430164652,7736841.430164652
1201,2021-07-05 04:02:19.579,0.065807814810889,7670808.77479034,7670808.77479034
1200,2021-07-05 03:01:47.804,0.065637467113142,7663416.497293076,7663416.497293076
1199,2021-07-05 02:02:06.300,0.065575628012979,7647056.182406239,7647056.182406239
1198,2021-07-05 01:00:16.738,0.066199386185517,7712785.35105485,7712785.35105485
1197,2021-07-05 00:01:49.757,0.065698566175154,7657930.85741603,7657930.85741603
1196,2021-07-04 23:00:59.061,0.06584279803944601,7674703.439810054,7674703.439810054
1195,2021-07-04 22:00:23.817,0.06647949992844901,7770647.619441352,7770647.619441352
1194,2021-07-04 21:01:17.770,0.066125173818005,7715032.128781219,7715032.128781219
1193,2021-07-04 20:01:11.834,0.06627449952709001,7724876.926774669,7724876.926774669
1192,2021-07-04 19:01:52.663,0.06629245994598501,7727183.793595968,7727183.793595968
1191,2021-07-04 18:01:43.168,0.06650470625245701,7750941.24423224,7750941.24423224
1190,2021-07-04 17:02:25.123,0.066287293802267,7729487.662872768,7729487.662872768
1189,2021-07-04 16:00:05.993,0.065632464823751,7646633.055439459,7646633.055439459
1188,2021-07-04 15:01:44.471,0.0655154339819,7629891.975829682,7629891.975829682
1187,2021-07-04 14:01:14.297,0.065569882762413,7643265.19456418,7643265.19456418
1186,2021-07-04 13:00:49.881,0.06548657750392001,7631609.529251342,7631609.529251342
1185,2021-07-04 12:01:09.265,0.065623480303133,7647223.895071551,7647223.895071551
1184,2021-07-04 11:01:12.925,0.06554494303804201,7639203.949317979,7639203.949317979
1183,2021-07-04 10:00:53.494,0.065436570774959,7612904.427126479,7612904.427126479
1182,2021-07-04 09:01:03.416,0.06558316369868801,7641128.848204027,7641128.848204027
1181,2021-07-04 08:00:00.823,0.065820069505976,7666035.428156111,7666035.428156111
1180,2021-07-04 07:00:24.857,0.065776032289575,7571025.941445319,7571025.941445319
1179,2021-07-04 06:01:02.207,0.06478873862949801,7519964.670371154,7519964.670371154
1178,2021-07-04 05:02:04.103,0.06400210553269,7471483.320723904,7471483.320723904
1177,2021-07-04 04:01:17.662,0.063816342022061,7440365.982984211,7440365.982984211
1176,2021-07-04 03:01:58.921,0.063955167144531,7462599.6297313785,7462599.6297313785
1175,2021-07-04 02:01:42.462,0.063774607889308,7446280.004271341,7446280.004271341
1174,2021-07-04 01:00:36.784,0.06385691464301001,7459560.020336612,7459560.020336612
1173,2021-07-04 00:01:35.747,0.064295654557951,7477405.077695968,7477405.077695968
1172,2021-07-03 23:01:53.065,0.06394146358027701,7448683.321120182,7448683.321120182
1171,2021-07-03 22:01:47.738,0.063717902896574,7435406.933305875,7435406.933305875
1170,2021-07-03 21:00:00.315,0.063885798780971,7437359.033860459,7437359.033860459
1169,2021-07-03 20:01:19.229,0.064142430617764,7470127.592447603,7470127.592447603
1168,2021-07-03 19:00:23.569,0.064126445130799,7472692.963104974,7472692.963104974
1167,2021-07-03 18:02:42.336,0.064236661602676,7492897.084110915,7492897.084110915
1166,2021-07-03 17:01:17.582,0.06412435781544501,7481661.902004258,7481661.902004258
1165,2021-07-03 16:01:17.226,0.06433205006459,7479736.321131949,7479736.321131949
1164,2021-07-03 15:01:40.772,0.064238750577237,7486589.9536861135,7486589.9536861135
1163,2021-07-03 14:00:38.123,0.064281234420185,7487128.99742197,7487128.99742197
1162,2021-07-03 13:01:15.527,0.064050849375373,7467140.111667233,7467140.111667233
1161,2021-07-03 12:00:28.426,0.063898215401085,7440816.341694166,7440816.341694166
1160,2021-07-03 11:00:17.458,0.064141863699371,7473932.762281169,7473932.762281169
1159,2021-07-03 10:01:31.216,0.06406398495040501,7441034.530278393,7441034.530278393
1158,2021-07-03 09:00:14.749,0.063562729483764,7407296.270580932,7407296.270580932
1157,2021-07-03 08:01:40.989,0.063896723872064,7478209.779945269,7478209.779945269
1156,2021-07-03 07:01:01.822,0.063612157102783,7414835.289165436,7414835.289165436
1155,2021-07-03 06:00:50.357,0.06371513043827301,7418571.980596962,7418571.980596962
1154,2021-07-03 05:00:29.089,0.063673359064292,7410121.409952685,7410121.409952685
1153,2021-07-03 04:01:36.439,0.063587608877818,7409988.031433014,7409988.031433014
1152,2021-07-03 03:01:31.696,0.06384821233160501,7450521.743314059,7450521.743314059
1151,2021-07-03 02:01:04.780,0.063851316197939,7436333.521914418,7436333.521914418
1150,2021-07-03 01:01:17.617,0.06374012552394201,7419655.991604832,7419655.991604832
1149,2021-07-03 00:01:13.633,0.063704574607644,7418801.287459255,7418801.287459255
1148,2021-07-02 23:01:32.156,0.063632336413437,7365159.374428339,7365159.374428339
1147,2021-07-02 22:02:01.516,0.063111421039083,7354613.697298964,7354613.697298964
1146,2021-07-02 21:01:41.899,0.063051936076576,7347645.745049513,7347645.745049513
1145,2021-07-02 20:01:53.308,0.06309379925794201,7350374.995888143,7350374.995888143
1144,2021-07-02 19:01:12.478,0.062847981361091,7324640.843887532,7324640.843887532
1143,2021-07-02 18:01:00.818,0.06288351457949501,7337542.838253102,7337542.838253102
1142,2021-07-02 17:02:26.687,0.062877669025151,7325016.851195654,7325016.851195654
1141,2021-07-02 16:01:38.748,0.06316729145189,7344459.29648764,7344459.29648764
1140,2021-07-02 15:00:15.754,0.062651667076754,7301537.392321279,7301537.392321279
1139,2021-07-02 14:00:03.004,0.06190248849665401,7212096.325072994,7212096.325072994
1138,2021-07-02 13:00:23.751,0.061934854408731005,7244462.951075667,7244462.951075667
1137,2021-07-02 12:01:02.259,0.061729573589988006,7179824.803913059,7179824.803913059
1136,2021-07-02 11:00:49.197,0.061744946650587,7185538.212440352,7185538.212440352
1135,2021-07-02 10:03:52.180,0.061911695695525,7214948.682846755,7214948.682846755
1134,2021-07-02 09:02:09.878,0.061867777648273004,7193818.928945076,7193818.928945076
1133,2021-07-02 08:02:38.399,0.06210053928224601,7221525.108961983,7221525.108961983
1132,2021-07-02 07:01:21.957,0.061793083039494004,7197006.126609638,7197006.126609638
1131,2021-07-02 06:03:08.468,0.061800253039322,7193728.566281296,7193728.566281296
1130,2021-07-02 05:01:11.899,0.06204834643563901,7217141.403992928,7217141.403992928
1129,2021-07-02 04:02:32.398,0.062224990526550006,7273819.609702058,7273819.609702058
1128,2021-07-02 03:01:12.228,0.06296631302354501,7342122.498627724,7342122.498627724
1127,2021-07-02 02:01:22.064,0.062696360991501,7308268.483115258,7308268.483115258
1126,2021-07-02 01:02:13.194,0.063125969855494,7352635.777391021,7352635.777391021
1125,2021-07-02 00:02:52.181,0.063073807692655,7358518.738598026,7358518.738598026
1124,2021-07-01 23:00:25.621,0.06345304007854301,7395058.288146613,7395058.288146613
1123,2021-07-01 22:02:22.190,0.063525650165256,7396161.742969752,7396161.742969752
1122,2021-07-01 21:01:07.298,0.063479884957385,7397929.755199195,7397929.755199195
1121,2021-07-01 20:01:43.659,0.063712066703556,7423673.917741976,7423673.917741976
1120,2021-07-01 19:01:04.641,0.06328708020028001,7373886.1755234115,7373886.1755234115
1119,2021-07-01 18:02:24.052,0.062985727299042,7338682.706926307,7338682.706926307
1118,2021-07-01 17:01:45.760,0.06277939783287201,7357223.179415594,7357223.179415594
1117,2021-07-01 16:03:16.084,0.063342676038227,7384945.415480533,7384945.415480533
1116,2021-07-01 15:03:02.262,0.062690244762353,7304442.951260751,7304442.951260751
1115,2021-07-01 14:02:24.356,0.06316473744296501,7359694.506180712,7359694.506180712
1114,2021-07-01 13:02:06.938,0.063432940174263,7403708.384163766,7403708.384163766
1113,2021-07-01 12:03:17.129,0.063886390691197,7443704.3761044135,7443704.3761044135
1112,2021-07-01 11:00:38.528,0.06355599594375,7416459.289727128,7416459.289727128
1111,2021-07-01 10:02:43.277,0.063037446364689,7344780.129562713,7344780.129562713
1110,2021-07-01 09:01:57.105,0.06350232672644901,7405495.445533514,7405495.445533514
1109,2021-07-01 08:01:54.297,0.06413170830741101,7473612.549528558,7473612.549528558
1108,2021-07-01 07:02:03.494,0.063944199489238,7449767.002272073,7449767.002272073
1107,2021-07-01 05:02:18.391,0.0642832193109,7473087.468462211,7473087.468462211
1106,2021-07-01 04:02:52.144,0.06399178691898401,7478816.282018551,7478816.282018551
1105,2021-07-01 03:03:47.252,0.064163065585549,7456852.299220893,7456852.299220893
1104,2021-07-01 02:01:49.805,0.064682657335296,7544035.02074524,7544035.02074524
1103,2021-07-01 01:01:27.901,0.064655085886352,7532980.32195805,7532980.32195805
1102,2021-07-01 00:01:05.376,0.064881997773776,7564506.078243015,7564506.078243015
1101,2021-06-30 23:01:40.348,0.064681001233548,7549888.931704108,7549888.931704108
1100,2021-06-30 22:03:48.050,0.065000233526146,7573278.5090942895,7573278.5090942895
1099,2021-06-30 21:01:01.229,0.06458820620675401,7505764.807106584,7505764.807106584
1098,2021-06-30 20:01:42.937,0.064398756122617,7483569.070746051,7483569.070746051
1097,2021-06-30 19:00:47.030,0.063203674927889,7332019.7076058155,7332019.7076058155
1096,2021-06-30 18:00:37.764,0.062067263209325006,7235229.390095022,7235229.390095022
1095,2021-06-30 17:01:00.198,0.061708259218668,7196083.780610362,7196083.780610362
1094,2021-06-30 16:00:20.324,0.061440416690912006,7157082.234103527,7157082.234103527
1093,2021-06-30 15:01:49.204,0.061477973163268,7143850.681037571,7143850.681037571
1092,2021-06-30 14:01:43.549,0.061562174071646006,7169224.68310429,7169224.68310429
1091,2021-06-30 13:01:15.458,0.061881006970262005,7211433.086802868,7211433.086802868
1090,2021-06-30 12:01:51.867,0.062063759023622,7216193.880067678,7216193.880067678
1089,2021-06-30 11:01:20.800,0.061339571823667005,7148871.977030343,7148871.977030343
1088,2021-06-30 10:01:43.028,0.06127716029867,7138796.355651043,7138796.355651043
1087,2021-06-30 09:01:35.076,0.060845885033829004,7134862.107815601,7134862.107815601
1086,2021-06-30 08:01:00.230,0.061289423121644,7153674.19990475,7153674.19990475
1085,2021-06-30 07:02:09.599,0.06120509327081901,7121962.143807818,7121962.143807818
1084,2021-06-30 06:01:47.290,0.060778662685603,7067985.906153814,7067985.906153814
1083,2021-06-30 05:01:11.584,0.06018712625883801,7054862.1655670805,7054862.1655670805
1082,2021-06-30 04:02:06.111,0.060504138851853004,7052041.962266941,7052041.962266941
1081,2021-06-30 03:01:20.710,0.060586936623708,7055342.20397116,7055342.20397116
1080,2021-06-30 02:01:44.716,0.06031547555382501,7028517.443486797,7028517.443486797
1079,2021-06-30 01:03:47.447,0.060582214726263,7058601.037469371,7058601.037469371
1078,2021-06-30 00:01:16.447,0.060166810453775005,7033152.708161568,7033152.708161568
1077,2021-06-29 23:01:38.167,0.060731705203327005,7081325.148218455,7081325.148218455
1076,2021-06-29 22:01:26.514,0.061074636390481,7096403.42640108,7096403.42640108
1075,2021-06-29 21:02:32.007,0.060823929890634,7110528.270558625,7110528.270558625
1074,2021-06-29 20:01:10.164,0.061195719347155,7112904.813003408,7112904.813003408
1073,2021-06-29 19:01:40.943,0.061276277815744004,7138182.304683643,7138182.304683643
1072,2021-06-29 18:01:46.625,0.061311350737632005,7138241.641734796,7138241.641734796
1071,2021-06-29 17:01:11.300,0.061123957390294005,7120375.857056405,7120375.857056405
1070,2021-06-29 16:01:21.126,0.061300135044591,7113710.604928625,7113710.604928625
1069,2021-06-29 15:01:45.852,0.061287122859418,7144500.276821014,7144500.276821014
1068,2021-06-29 14:01:44.263,0.06131747351223701,7138895.466029264,7138895.466029264
1067,2021-06-29 13:00:36.765,0.06079802901229601,7104809.50204494,7104809.50204494
1066,2021-06-29 12:02:35.291,0.06116399152523801,7134261.552907946,7134261.552907946
1065,2021-06-29 11:03:02.149,0.06119246983056,7133150.886426982,7133150.886426982
1064,2021-06-29 10:01:18.938,0.061283532886045,7135095.114286411,7135095.114286411
1063,2021-06-29 09:01:31.243,0.06118042702298201,7130314.455944933,7130314.455944933
1062,2021-06-29 08:00:13.498,0.060903691241033,7101718.019139997,7101718.019139997
