,Unnamed: 0,market_tms,btc_price,mkt_cap,total_volumes,prev,btc_price2,btc_price3,btc_price4,btc_price5,btc_price6,btc_price7,btc_price8,btc_price9,btc_price10,btc_price11,btc_price12,btc_price13,btc_price14,btc_price15,btc_price16,btc_price17,btc_price18,btc_price19,btc_price20,btc_price24,btc_price72,next,n_bp,sell,go,p_go,p_sell,o3_go,o3_sell,conviction_go,conviction_sell,sell_signal,go_signal,dt,bitcoin,isPartial,buy_q,sell_q,q,sell_rev,buy_cost,TRev,TCost,curr_val,cash_flow,hold_val,pnl,algo_rt,trade_ind
759,759,2021-06-16 18:02:42.551,39037.61941140664,731425896731.7976,731425896731.7976,38411.14055781992,38724.379984613275,38682.744637320655,38738.33915534728,38864.58634109061,38930.261845070556,38997.9410764242,39064.111069195846,39160.101406431,39237.52336372277,39339.933190568125,39426.228208782115,39524.569582675926,39613.98919444385,39694.015138118135,39767.77942720715,39815.59897862142,39873.56198620188,39900.57810612705,39948.31470720483,40031.72387444067,40129.930724511345,39120.646635576304,0.0021268516221408795,0,0,0.8228194055028011,0.8374004721722601,0.5113745841142507,0.994773136694181,0.6948671403027241,0.8786290532720333,1,0,2021-06-16,24.0,False,0.0,0.008786290532720334,1.3476430263090158,342.9958658543817,0.0,6051.279814030078,0.0,52608.77556348762,6051.279814030078,58556.42911710996,103.62626040774194,1.0017696820309943,1
758,758,2021-06-16 17:01:37.542,38411.14055781992,719672430463.2214,719672430463.2214,38871.078022236135,38641.10929002803,38793.933673373904,38919.36939897405,38995.9373490505,39071.308922795324,39130.281061967515,39216.04896284445,39314.94532101452,39410.103543761885,39512.523226996076,39613.68226349613,39703.408806211766,39788.95546823769,39841.543716296146,39907.21764206331,39931.52499378235,39983.85548941992,39996.051308282615,40036.38010803878,40087.759387367805,40120.9876833902,39204.136637471696,0.020644950088323677,0,0,0.8217233303993671,0.8398078329652797,0.5112477936966011,0.9961705188408566,0.7222947259078554,0.8839572685538503,1,0,2021-06-16,24.0,False,0.0,0.008839572685538503,1.3564293168417363,339.53806889528516,0.0,5708.283948175696,0.0,52101.99714595558,5708.283948175696,57616.71083672988,193.57025740139943,1.003359620057971,1
757,757,2021-06-16 16:01:48.891,38871.078022236135,728302822381.3285,728302822381.3285,39022.43809120344,38946.75805671979,39044.80512457418,39118.06048188152,39146.68049654015,39204.43978268529,39301.816863721375,39392.0441286378,39505.261766509226,39611.23035105116,39714.841299996166,39806.71824745586,39874.502130263594,39942.44597212157,39972.89156783049,40023.75467956015,40036.18598505749,40075.8929094344,40076.70890779494,40104.410627443634,40132.25492228085,40108.16001591863,39242.07673744797,0.00954433820949352,0,0,0.8276080996887921,0.8395603475282634,0.5304326117325084,0.9965812027938332,0.793624240367855,0.8987624960573045,1,0,2021-06-16,24.0,False,0.0,0.008987624960573046,1.3652688895272747,349.35867107703183,0.0,5368.745879280411,0.0,53069.47352614638,5368.745879280411,58306.6170333542,131.60237207258615,1.002257074389984,1
756,756,2021-06-16 15:03:56.887,39022.43809120344,731152353934.8029,731152353934.8029,39263.26629365373,39142.85219242859,39191.31583918886,39205.3626292083,39262.19906883041,39350.76607169868,39482.27139355422,39597.1638205507,39717.19893559307,39816.57748564656,39898.595194915535,39974.063236416325,40010.38981397951,40065.085652575326,40074.617791289806,40115.2131072087,40115.5998338113,40142.52624961623,40132.11234709232,40150.27397738816,40164.32562258353,40090.82414092141,39248.609471610784,0.005795931558113754,0,0,0.8287849621751524,0.8362006368387523,0.5545835178682772,0.9966853116057274,0.890035237541564,0.8892760713614966,1,0,2021-06-16,24.0,False,0.0,0.008892760713614965,1.3742565144878478,347.0172044069261,0.0,5019.3872082033795,0.0,53626.839758035065,5019.3872082033795,58533.65713680516,112.5698294332833,1.0019231641236799,1
755,755,2021-06-16 14:02:11.291,39263.26629365373,735649317839.4418,735649317839.4418,39216.292678244514,39239.779485949126,39219.40941922773,39281.98415767309,39439.333074566945,39573.622882190764,39712.056247547174,39824.406361145615,39915.956035700015,40001.48731289998,40049.531277917114,40108.19410735676,40119.78149117115,40158.96961340697,40155.80842312759,40181.90325665578,40169.45266542116,40185.75844397501,40168.43560768402,40179.12171037907,40188.1537374773,40068.94347053494,39231.4391992945,-0.0008106074039074818,0,0,0.8262183455463881,0.8390259490479881,0.5178135780290039,0.9969769021638817,0.8022084686387926,0.906438944381396,1,0,2021-06-16,24.0,False,0.0,0.00906438944381396,1.3831492752014627,355.89753652185135,0.0,4672.370003796454,0.0,54306.95831610918,4672.370003796454,58894.8994404806,84.42887942503148,1.0014335516356616,1
754,754,2021-06-16 13:02:14.118,39216.292678244514,734768224507.3926,734768224507.3926,39181.78602676818,39199.03935250635,39344.55889611844,39534.101193987146,39707.91268981458,39839.33048666784,39936.756474744056,40031.21083152504,40087.01859009993,40154.840879640906,40166.856936796394,40209.6671886231,40198.15773564279,40223.62718106714,40207.998090183966,40222.49387008868,40202.06422252886,40207.51761123692,40189.807813074134,40198.260677718936,40206.01214834465,40042.952970222206,39185.60576010607,-0.000782504312435206,0,0,0.828857591369286,0.8359316718964098,0.46534970879421933,0.9967086989307272,0.7617528691956544,0.9078531658796896,1,0,2021-06-16,24.0,False,0.0,0.009078531658796896,1.3922136646452767,356.0263546200878,0.0,4316.472467274602,0.0,54597.458543380526,4316.472467274602,58824.43901736677,89.49199328835675,1.0015213403609668,1
753,753,2021-06-16 12:03:04.831,39181.78602676818,734119738444.0353,734119738444.0353,39798.37085269288,39490.07843973053,39723.64349185585,39886.14771732349,39970.74828352109,40073.11884666051,40125.665188306026,40201.534998806994,40222.66316918187,40265.457654298436,40252.477440449795,40271.006548507,40249.09662649147,40259.58003206345,40236.9896499934,40237.66553768326,40212.970999944984,40214.561327552314,40206.71354236373,40212.31611113054,40219.677033013875,40012.84530772765,39108.758129002264,-0.0018638225862400715,0,0,0.8251118577561501,0.8374358471980832,0.42562626029600037,0.9978705781519656,0.6760519753529475,0.9240408198531668,1,0,2021-06-16,24.0,False,0.0,0.009240408198531667,1.4012921963040736,362.0556968348622,0.0,3960.4461126545148,0.0,54905.13099656625,3960.4461126545148,58772.679040152274,92.89806906849117,1.0015806335628332,1
752,752,2021-06-16 11:02:01.549,39798.37085269288,745671230929.4956,745671230929.4956,40116.04623526945,39957.20854398116,40048.65194279114,40115.09026502019,40175.48940979992,40236.17436680764,40277.40480930795,40315.70589513099,40308.252139414995,40318.14249272789,40289.53565656421,40290.948995996776,40270.06343763542,40262.09361171189,40238.34142537311,40229.92252878869,40216.15165515962,40215.5152388723,40217.91867989734,40218.47990198526,40225.45657451898,39978.1557336581,39016.16790093328,-0.01965414500645757,0,0,0.8312298691331869,0.8307404028089331,0.42952322764715867,0.9977193334745201,0.7030065085292538,0.9031323867015466,1,0,2021-06-16,24.0,False,0.0,0.009031323867015465,1.4105326045026052,359.43197655025784,0.0,3598.3904158196524,0.0,56136.89969380946,3598.3904158196524,59697.55627903932,37.73383058978652,1.0006320833371036,1
751,751,2021-06-16 10:01:02.238,40116.04623526945,751622746865.8103,751622746865.8103,40164.14444793276,40140.0953416011,40181.52858724925,40243.34585226238,40296.85932381535,40343.77223380244,40354.006980954015,40358.19391734148,40328.03284604078,40318.471420883325,40292.36233542934,40278.09774032093,40254.12378578838,40240.93525584183,40221.50363220427,40214.050810949026,40214.87882258497,40213.5384369365,40219.04112407316,40219.15935428464,40223.88573082213,39939.275643034256,38925.58211907749,-0.02967550962550558,0,0,0.8272990314442944,0.8304673078462594,0.40336617798493335,0.9979218694076124,0.6491049290907487,0.9074060583498189,1,0,2021-06-16,24.0,False,0.0,0.009074060583498189,1.4195639283696206,364.01543390924945,0.0,3238.9584392693946,0.0,56947.292184396436,3238.9584392693946,60174.069352904175,12.181270761655469,1.0002024338870987,1
750,750,2021-06-16 09:01:02.332,40164.14444793276,752522157952.7355,752522157952.7355,40281.77921786202,40222.96183289739,40305.1631172755,40360.561602072645,40390.68514378954,40399.24918064559,40362.38085372894,40350.399942358745,40308.909995725844,40288.5419168016,40263.83314521251,40246.808530058806,40227.74672589528,40213.92067745282,40206.59798969377,40202.64099392454,40212.19805128801,40212.09887365256,40219.27758449612,40217.938150293936,40221.70066022126,39896.71678531419,38843.55912073199,-0.03287970764353587,0,0,0.8174538244128922,0.8321785711827465,0.37241978824063404,0.9977415274418159,0.5586362847260815,0.9239210334526282,1,0,2021-06-16,24.0,False,0.0,0.009239210334526283,1.4286379889531189,371.0849784607468,0.0,2874.943005360145,0.0,57380.02255211724,2874.943005360145,60246.21667189914,8.748885578243062,1.0001452188379876,1
749,749,2021-06-16 08:04:16.118,40281.77921786202,754778634735.5271,754778634735.5271,40492.9495854452,40387.36440165361,40415.96008686979,40433.30057337972,40407.81321750164,40386.804813620955,40338.41903098855,40299.90459198883,40268.17383787733,40246.05370581478,40229.78391490509,40213.0611881818,40200.09462901036,40189.97642956803,40198.68399815532,40198.84274757454,40211.99969601714,40209.206064079335,40216.59871609175,40216.628115252395,40220.089374993215,39850.688558599286,38772.0579340764,-0.037479011927957995,0,0,0.8138007099872978,0.8294411877610792,0.3542182486924702,0.997773442455338,0.5369885312511087,0.9247521330603383,1,0,2021-06-16,24.0,False,0.0,0.009247521330603383,1.4378771992876451,372.50661255183513,0.0,2503.8580268993983,0.0,57920.25188410271,2503.8580268993983,60422.66882679303,1.4410842090801452,1.0000238500588778,1
748,748,2021-06-16 07:00:47.428,40492.9495854452,758679952727.8599,758679952727.8599,40396.16195872671,40444.55577208596,40450.64105988965,40426.610111358445,40365.796409740266,40311.79380021964,40261.3901529891,40232.276818022154,40223.93357375221,40204.50157979639,40196.33846145849,40179.29898660509,40179.858230125705,40178.80414772621,40199.0014969938,40196.45033909872,40206.41243214152,40206.18550719094,40216.657514413026,40216.68029683128,40220.80690528694,39801.51225529218,38717.94103383943,-0.043835002630773556,0,1,0.8099450965877105,0.8365508076062094,0.3582142226741397,0.9981380585879629,0.53622657658878,0.9187328451303151,1,0,2021-06-16,24.0,False,0.0,0.009187328451303151,1.4471247206182485,372.02202780354486,0.0,2131.351414347563,0.0,58598.34835584621,2131.351414347563,60739.42437816781,-9.72460797403619,0.9998398962770294,1
747,747,2021-06-16 06:00:33.286,40396.16195872671,756866247301.7657,756866247301.7657,40517.290736659976,40456.726347693344,40402.579162827235,40322.8286703441,40257.791190699,40212.408986076305,40203.163483055185,40186.81883079458,40185.06958584058,40170.1271732676,40162.259511751705,40158.65419196662,40177.750065326705,40178.1443880772,40193.899181203655,40194.73794496952,40205.958582240346,40210.229268138166,40216.703079249535,40219.03958865673,40223.453387553884,39749.20944691732,38685.38158771677,-0.04235007208748853,0,1,0.803928940243725,0.8267088848361988,0.3410875024498765,0.9983016428012367,0.4870290365994653,0.880312894230834,1,0,2021-06-16,24.0,False,0.0,0.008803128942308341,1.4563120490695516,355.6126224970423,0.0,1759.3293865440182,0.0,58829.41739665877,1759.3293865440182,60594.24293809007,-5.496154887281591,0.9999092957578016,1
746,746,2021-06-16 05:02:47.129,40517.290736659976,759134471314.087,759134471314.087,40179.57321926227,40348.431977961125,40243.07817786097,40187.81794464545,40167.02678145361,40154.01198993754,40170.474178533965,40157.96476411219,40155.18476069463,40147.57558213951,40155.04887218154,40155.45729398153,40178.53871082767,40182.08732987106,40195.576708735374,40201.54227265875,40214.49995403598,40219.40725554631,40221.37609806394,40226.279940795925,40224.61685609619,39693.36368405535,38680.120971584925,-0.0453428581149623,0,1,0.8106767595457085,0.8348171805270579,0.3729284143426458,0.9986298353119626,0.5378906938244695,0.8769500672221493,1,0,2021-06-16,24.0,False,0.0,0.008769500672221493,1.46511517801186,355.31640835173334,0.0,1403.7167640469759,0.0,59362.49763019987,1403.7167640469759,60775.93610498996,-9.721710743113363,0.9998400401315692,1
745,745,2021-06-16 04:02:19.826,40179.57321926227,752834489197.652,752834489197.652,40095.87553625936,40137.72437776081,40132.557711429945,40120.66045388738,40140.997198421464,40145.031127041984,40145.455349690434,40149.31796794835,40139.96640358436,40137.91569501314,40155.86571578152,40166.1059610257,40185.63594891443,40195.14673399023,40207.50783658208,40219.278294610864,40224.31455705665,40232.67442451053,40231.183783527944,40233.14740858256,40226.013469611826,39633.79375649649,38693.335181788665,-0.03698989109125461,0,0,0.8024871173012608,0.8343660451463527,0.35291265967807106,0.998412113399288,0.4677658717005892,0.8898766025593347,1,0,2021-06-16,24.0,False,0.0,0.008898766025593348,1.4738846786840816,357.5486210864114,0.0,1048.4003556952425,0.0,59220.0573639359,1048.4003556952425,60269.3598288934,-0.9021092622569995,0.9999850320417403,1
744,744,2021-06-16 03:02:15.957,40095.87553625936,751238048170.0034,751238048170.0034,40158.9065539388,40127.39104509908,40108.76319634482,40126.86127143924,40149.06505566251,40163.16696743702,40153.180586206276,40139.43058397948,40135.86498644191,40146.09441960529,40176.34620626988,40189.62219380023,40204.657519066044,40218.55314105545,40231.04875263964,40242.49711788415,40241.034291964395,40245.00686467062,40235.11103363718,40233.586074365594,40230.24051255322,39570.00767405065,38710.00778983144,-0.034563847974205086,0,0,0.8058370183800309,0.828941896323842,0.36309902913769687,0.9984219028513166,0.4996089783447252,0.8667168898262447,1,0,2021-06-16,24.0,False,0.0,0.008667168898262448,1.4827834447096748,347.51772539646925,0.0,690.8517346088311,0.0,59453.50044630503,690.8517346088311,60143.81330438904,0.5388765248208074,1.0000089597997734,1
743,743,2021-06-16 02:02:38.263,40158.9065539388,752415988109.5876,752415988109.5876,40021.36414124232,40090.13534759056,40144.959346533644,40183.12574505945,40177.268879211515,40157.415959231126,40125.680581752706,40124.37166486545,40156.32385276865,40174.803630630944,40202.898181330565,40218.29846618893,40232.44876304484,40250.36316441126,40253.945483128664,40258.59916718438,40248.979437376816,40245.08875032008,40232.061115094,40229.06237208227,40236.20301177969,39501.423037939836,38733.888956285125,-0.03548447206199923,0,0,0.8024082594421161,0.8292023555181591,0.33528452219101434,0.9984658172619841,0.43504239667251887,0.8549386392062696,1,0,2021-06-16,24.0,False,0.0,0.008549386392062696,1.4914506136079373,343.3340092123618,0.0,343.3340092123618,0.0,59895.02582169584,343.3340092123618,60238.3598309082,0.0,1.0,1
742,742,2021-06-16 01:02:16.966,40021.36414124232,749837997332.56,749837997332.56,40378.20254971114,40199.783345476724,40221.292143585255,40190.31856892488,40137.56303925072,40115.33989211673,40123.0627479782,40144.234505115026,40193.283408493226,40215.52276867792,40233.698751047275,40255.78343154535,40268.27756577765,40275.27855677334,40263.25285124011,40260.12686529452,40241.19806326333,40235.883197822164,40226.06362907055,40225.56261709334,40241.00706380583,39428.49812307993,38767.328594953695,-0.0313341529754686,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-16,24.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,60032.046211863475,0.0,60032.046211863475,0.0,1.0,0
741,741,2021-06-16 00:02:43.951,40378.20254971114,756522207420.3483,756522207420.3483,40107.39933367642,40242.80094169378,40159.344994264495,40110.35992778713,40093.11674498275,40095.873846916125,40165.406262251854,40196.830462412676,40237.762128862596,40263.01483197626,40277.86811204341,40290.393199615246,40282.27954776903,40276.94768230652,40257.000879348925,40247.15073055703,40230.56833238097,40226.40170646848,40225.061605116134,40226.443830401564,40243.72501188799,39352.21346201996,38810.88552400374,-0.03881591865754341,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-16,24.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,60567.30382456671,0.0,60567.30382456671,0.0,1.0,0
740,740,2021-06-15 23:02:41.441,40107.39933367642,751447942424.0327,751447942424.0327,40044.37875999401,40075.88904683522,40061.37486130976,40050.22392662898,40098.63094884951,40152.98526752634,40228.2546625735,40274.663370413764,40288.26753508992,40307.379294347884,40302.918287187065,40299.96271411611,40271.61581684402,40263.336654115126,40237.300581765136,40231.69935519345,40222.235080556,40222.16005701586,40227.826055686994,40230.200095038796,40250.54775861081,39273.58957939297,38851.73889327131,-0.03130745102564625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-15,26.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,60161.09900051463,0.0,60161.09900051463,0.0,1.0,0
739,739,2021-06-15 22:04:42.207,40044.37875999401,750232719733.2474,750232719733.2474,40049.34259157463,40046.86067578432,40039.07299194818,40093.641058828085,40207.339586203154,40288.71293282732,40321.07207825404,40343.3896193526,40326.491053605845,40328.26991598422,40297.00714104516,40285.23326091617,40255.057491386215,40244.539811257295,40226.09812862177,40222.18477218858,40222.08503347575,40222.48253333769,40232.57413439058,40233.60888163023,40263.20761056779,39192.81812735179,38906.49161231379,-0.028415652406549974,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-15,26.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,60066.56813999102,0.0,60066.56813999102,0.0,1.0,0
738,738,2021-06-15 21:02:28.104,40049.34259157463,750244102430.209,750244102430.209,40013.22802464948,40031.285308112056,40148.20912570799,40286.17159827727,40370.086279451476,40403.57411393161,40365.707160451166,40359.73531629269,40330.048778362594,40312.61234626685,40273.459380787164,40260.74972322576,40234.02213112837,40225.07624320472,40218.271415755386,40213.91182448452,40222.880033199624,40222.742651595065,40234.64362886986,40238.57957617345,40277.41208065782,39110.015050756985,38999.9729184605,-0.02620192006185107,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-15,26.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,60074.01388736194,0.0,60074.01388736194,0.0,1.0,0
737,737,2021-06-15 20:04:11.253,40013.22802464948,749680837954.9283,749680837954.9283,40517.03786195838,40265.13294330393,40424.13407084654,40489.6798042074,40437.06194841173,40409.80737047189,40353.76347213419,40334.13428566976,40295.17591417109,40274.985644003515,40248.04006566435,40230.69937941327,40216.13035528109,40204.85647533495,40209.55223321367,40205.71844059831,40222.60526999049,40226.86058413987,40242.515523477035,40248.1046435619,40292.68461416837,39025.52221513839,39122.6057378793,-0.022258196369998595,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-15,26.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,60019.842036974216,0.0,60019.842036974216,0.0,1.0,0
736,736,2021-06-15 19:04:36.349,40517.03786195838,759118834354.8148,759118834354.8148,40649.232534819945,40583.135198389165,40555.22553756824,40476.086358471555,40382.55279253205,40330.36796841,40314.50509920532,40281.23114672959,40254.79537383593,40231.51451709175,40213.35869316218,40192.361771452,40193.58259538882,40181.90607650706,40201.88464798295,40205.23624867815,40231.11589828923,40235.51588647414,40253.69376364675,40261.03398156534,40305.071274256676,38938.96384890354,39264.99434271504,-0.030901654842317217,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-15,26.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,60775.55679293757,0.0,60775.55679293757,0.0,1.0,0
735,735,2021-06-15 18:01:47.850,40649.232534819945,761599801165.331,761599801165.331,40405.39921867471,40527.31587674733,40396.94717937486,40300.55781016751,40278.183144287956,40258.55072368161,40247.95719425385,40223.24576516689,40208.233660347556,40179.915350621355,40171.3648497418,40154.37295901846,40170.22955762527,40174.59925685531,40208.587849373354,40217.04616802819,40239.915874659026,40248.314444983196,40268.37419948392,40280.60840854035,40312.62932479093,38850.16317627189,39426.228208782115,-0.03008677531587367,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-15,26.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,60973.84880222991,0.0,60973.84880222991,0.0,1.0,0
734,734,2021-06-15 17:03:44.345,40405.39921867471,757024165438.5096,757024165438.5096,40127.75774533008,40266.5784820024,40204.16844096018,40200.59694995035,40238.918303075254,40227.25084799432,40198.534336079916,40176.80232347768,40151.59704089515,40131.71004588867,40137.38106829511,40143.08470217103,40178.96895608534,40193.84970399122,40225.50448668303,40237.93844739918,40256.71301530736,40273.85394788102,40292.8426175968,40306.10280028358,40318.0560179699,38759.34027990484,39613.68226349613,-0.01959433567018598,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-15,26.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,60608.098828012065,0.0,60608.098828012065,0.0,1.0,0
733,733,2021-06-15 16:01:53.032,40127.75774533008,751820627595.2372,751820627595.2372,40155.75905450585,40141.75839991796,40197.025458940516,40245.7417181366,40215.58339291339,40191.484174017336,40155.07031087545,40123.503888475934,40111.82305088218,40116.22116516449,40148.788336046935,40167.48139558931,40208.730451897114,40227.60570730781,40250.372408115334,40270.35457407195,40290.99488045469,40307.40922363068,40319.362982970386,40330.25136605317,40319.957787830805,38666.43275919899,39806.71824745586,-0.008000434509988996,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-15,26.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,60191.636617995115,0.0,60191.636617995115,0.0,1.0,0
732,732,2021-06-15 15:03:33.478,40155.75905450585,752343725104.6848,752343725104.6848,40348.8259814203,40252.29251796307,40294.45797733269,40247.644328546114,40167.38495512127,40122.323331608204,40091.93746607642,40089.671756900876,40120.61927944679,40136.75641168846,40186.174455131666,40209.840409961085,40246.4809627185,40269.61587120943,40290.33674002856,40309.61516245565,40323.82356680667,40338.29801862914,40341.13974913595,40345.93315723589,40318.60488726655,38571.52995581414,39974.063236416325,-0.004524776081131887,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-15,26.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,60233.63858175877,0.0,60233.63858175877,0.0,1.0,0
731,731,2021-06-15 14:01:36.429,40348.8259814203,755959706150.4541,755959706150.4541,40324.42089198432,40336.62343670231,40200.83067975953,40100.941814226804,40077.26170809514,40058.48845119253,40087.40604772533,40098.85793906794,40152.89354393012,40179.731455446556,40233.50636479047,40265.1148221033,40292.750779700356,40313.14755594538,40328.89358488275,40345.317866821984,40352.77247045159,40360.60508235989,40350.72656533582,40349.21185096969,40318.4039735053,38474.88314156364,40108.19410735676,-0.00596378874008241,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-15,26.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,60523.23897213045,0.0,60523.23897213045,0.0,1.0,0
730,730,2021-06-15 13:02:55.178,40324.42089198432,755500929682.3927,755500929682.3927,39805.65495364918,40065.03792281675,40001.05294869408,40011.323686868156,40039.715194289915,40056.11076936333,40110.309830410566,40142.30733469008,40206.56936696298,40253.59038456462,40296.72327941611,40323.52128077398,40333.54433219042,40355.2983199503,40361.742148761216,40374.68852332304,40368.43769426816,40369.238088189886,40347.69713660354,40344.43003980751,40322.35988030912,38376.62963226749,40209.6671886231,-0.0028457619681286905,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-15,26.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,60486.63133797648,0.0,60486.63133797648,0.0,1.0,0
729,729,2021-06-15 12:01:59.546,39805.65495364918,745780082359.3978,745780082359.3978,40068.48099549366,39937.067974571415,40021.594425042225,40046.390207313525,40072.50634443673,40114.29444917582,40174.30483896959,40241.73169977161,40300.611402166236,40342.74551875938,40350.319282131844,40375.76092989978,40377.05230771019,40393.20786561198,40387.63489788487,40392.38901633763,40370.03848211161,40365.93156573738,40341.16294301148,40337.38101776346,40325.87351997096,38276.80852459783,40271.006548507,0.011690590078210938,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-15,26.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,59708.48243047377,0.0,59708.48243047377,0.0,1.0,0
728,728,2021-06-15 11:02:41.724,40068.48099549366,750702264389.9325,750702264389.9325,40143.760755532414,40106.120875513036,40071.18598958482,40088.39532532107,40156.0825539149,40228.111058304705,40309.15856057363,40360.37033418127,40384.87963535251,40409.26362809801,40401.20257766771,40416.0589159851,40409.363423513765,40413.99208625819,40397.14313479038,40391.08153485406,40361.82464936312,40355.21655325636,40333.59909251543,40331.26844930274,40319.01323024616,38175.147085811645,40290.948995996776,0.0055521945173848675,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-15,26.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,60102.72149324049,0.0,60102.72149324049,0.0,1.0,0
727,727,2021-06-15 10:01:06.880,40143.760755532414,752111422447.2397,752111422447.2397,39928.7414517808,40036.25110365661,40105.604661057325,40201.709527417916,40300.13956269451,40366.219869613225,40411.582107788905,40447.223028809974,40433.64762084349,40443.92010686717,40430.91525430248,40432.63439017643,40418.6207490026,40412.978286332116,40385.01993491771,40374.564055548915,40348.60845714961,40341.34554714559,40328.93780609004,40327.02754896989,40300.85608388534,38071.72504488239,40278.09774032093,0.003346397603518181,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-15,26.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,60215.64113329862,0.0,60215.64113329862,0.0,1.0,0
726,726,2021-06-15 09:03:18.856,39928.7414517808,748081182168.1427,748081182168.1427,40421.17498513527,40174.958218458036,40297.8143937785,40381.11500125,40432.30017653193,40488.449409884444,40482.86394983105,40490.336796738855,40454.19259289084,40453.158498276505,40434.35352605036,40429.217779483384,40407.33582366164,40396.00101655402,40364.108176180096,40355.1033938484,40334.08263714159,40327.35180502527,40325.11729184974,40321.09063561756,40273.62109724953,37966.54094161557,40246.808530058806,0.007965867861428055,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-15,26.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,59893.112177671195,0.0,59893.112177671195,0.0,1.0,0
725,725,2021-06-15 08:01:41.291,40421.17498513527,757206877521.3519,757206877521.3519,40420.16615306266,40420.67056909896,40464.41560872151,40517.1175369371,40544.59864323696,40545.74872061122,40497.809643646666,40474.45100826861,40452.12440366217,40435.337514410865,40424.08203291638,40409.80943305365,40384.66620944638,40368.74587605779,40346.098611516696,40330.93769648023,40320.62097290894,40311.00013758152,40317.06397938538,40307.72982218456,40238.347505214486,37859.03571839324,40213.0611881818,-0.0051486330377582545,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-15,26.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,60631.76247770291,0.0,60631.76247770291,0.0,1.0,0
724,724,2021-06-15 07:02:23.763,40420.16615306266,757283655986.3118,757283655986.3118,40596.15514362545,40508.160648344056,40569.81946515268,40590.85600890398,40546.89879798547,40505.53461450611,40451.09237289056,40428.048224559214,40418.55062515954,40407.21011772694,40395.536833190905,40380.88076402677,40352.82554266921,40336.09897519089,40315.77678144376,40300.23377775429,40301.37930225412,40294.62682479815,40298.395664983764,40283.78186917254,40201.267958796125,37750.48142011006,40179.29898660509,-0.005959084026162964,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-15,26.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,60630.24922959399,0.0,60630.24922959399,0.0,1.0,0
723,723,2021-06-15 06:02:13.836,40596.15514362545,760579846385.4012,760579846385.4012,40666.80142029716,40631.4782819613,40611.89255265528,40552.947513947816,40464.170431026745,40411.850450654405,40405.00407622786,40387.96747060002,40395.86961029433,40386.257042852194,40366.22469486261,40344.622480345715,40319.37240771258,40295.41034554123,40284.69077406483,40274.0992059149,40287.874347342186,40276.62672620014,40269.16807336133,40254.25117849156,40165.95495185431,37642.37645653409,40158.65419196662,-0.010776906091500393,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-15,26.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,60894.23271543818,0.0,60894.23271543818,0.0,1.0,0
