,Unnamed: 0,market_tms,btc_price,mkt_cap,total_volumes,prev,btc_price2,btc_price3,btc_price4,btc_price5,btc_price6,btc_price7,btc_price8,btc_price9,btc_price10,btc_price11,btc_price12,btc_price13,btc_price14,btc_price15,btc_price16,btc_price17,btc_price18,btc_price19,btc_price20,btc_price24,btc_price72,next,n_bp,sell,go,p_go,p_sell,o3_go,o3_sell,conviction_go,conviction_sell,sell_signal,go_signal,dt,ethereum,isPartial,buy_q,sell_q,q,sell_rev,buy_cost,TRev,TCost,curr_val,cash_flow,hold_val,pnl,algo_rt,trade_ind
1288,1288,2021-07-08 18:00:14.974,0.065823112575152,7681030.99445706,7681030.99445706,0.065725851715693,0.0657744821454225,0.06581867638210176,0.06586468506654364,0.06586073976541411,0.06587389243336172,0.06590796681111456,0.06594285064512058,0.06602083336167074,0.06609986266033971,0.0662108175046413,0.06628534885478567,0.06636988881687084,0.06644561752312603,0.06652886809854312,0.06661149899208939,0.06671004854213843,0.06679566116500862,0.06689248867862443,0.0669704837371638,0.06727866674727791,0.06790548574071371,0.06403775455305445,-0.02712357335060922,0,0,0.9209958063785537,0.8825179153772142,0.8592784801768287,0.8407152391508306,1.4542562479284946,2.3681880596076583,0,0,2021-07-08,22.0,False,0.0,0.0,77.70405007924852,0.0,0.0,1.1777413011583246,4.130003426109169,5.114722435911624,-2.952262124950844,1.843047152104256,0.31941315885652366,1.1733071009560667,0
1287,1287,2021-07-08 17:00:12.035,0.065725851715693,7663123.157588171,7663123.157588171,0.065999889521869,0.065862870618781,0.0659106937509855,0.06588935473029912,0.06588704510130934,0.06591122174168439,0.06597773447912664,0.066055622891043,0.0661788919590087,0.06626431860840973,0.06635988020493001,0.06644187813676676,0.06652134622938122,0.06660326610730924,0.06669412988563568,0.06678130619076221,0.06688127378787884,0.06696380676450459,0.06704847879570316,0.06712901321816024,0.06742693446928469,0.0678907427332523,0.06400517450824605,-0.02617961064833363,0,0,0.9197757071438535,0.8798302410637563,0.8525473383486893,0.8521700371970349,1.5167852895228455,2.446034410423929,0,0,2021-07-08,22.0,False,0.0,0.0,77.70405007924852,0.0,0.0,1.1777413011583246,4.130003426109169,5.107164873217472,-2.952262124950844,1.8403238480394042,0.31457890022722346,1.1709367079942812,0
1286,1286,2021-07-08 16:00:16.025,0.065999889521869,7694422.381148225,7694422.381148225,0.065917144244511,0.06595851688319,0.06586801570961276,0.06586194368772275,0.06593539838205943,0.06601259156672155,0.06613351130295937,0.06622848891848732,0.06634974525781076,0.06643966539113297,0.06652387606860348,0.06660668087458495,0.06668518598523727,0.06677159528644717,0.06686848249588878,0.06695327868761738,0.06704633974113033,0.06712801983385265,0.06720954764061735,0.06729164559317838,0.0675714032454134,0.06787131956308011,0.06402516384092914,-0.02992013615849365,0,0,0.918306337935156,0.881855440790019,0.8424136355680142,0.8633744126327858,1.5116416249631537,2.3400522377469324,0,0,2021-07-08,22.0,False,0.0,0.0,77.70405007924852,0.0,0.0,1.1777413011583246,4.130003426109169,5.128458720632178,-2.952262124950844,1.847996906612332,0.328199689069002,1.1775975316271732,0
1285,1285,2021-07-08 15:02:50.583,0.065917144244511,7687359.007104771,7687359.007104771,0.06563788482756,0.0657775145360355,0.06585587166583275,0.06596651555448188,0.06608978475138368,0.0661873972453551,0.06632346653401525,0.06643527462378043,0.0665295855244552,0.06662200874158757,0.06668948568056643,0.06677415626568185,0.06685800458765705,0.06694290266560815,0.06703807487934599,0.06712542083616811,0.06720969992657498,0.0672960983901428,0.06737374354573944,0.06745644511519322,0.06770659379329479,0.06784786251787622,0.06409431613802469,-0.02765332338617066,0,0,0.9241453281935231,0.8812239754799277,0.8630106657363578,0.8879616140371671,1.5646762119234776,2.699000587340106,0,0,2021-07-08,22.0,False,0.0,0.0,77.70405007924852,0.0,0.0,1.1777413011583246,4.130003426109169,5.122029077456531,-2.952262124950844,1.8456800388463082,0.32408691365937914,1.1755921431874825,0
1284,1284,2021-07-08 14:01:26.051,0.06563788482756,7654519.114386085,7654519.114386085,0.0662305727637,0.06593422879562999,0.066077159443131,0.06618283013849324,0.06628500973932656,0.06642595988533466,0.06654708271354562,0.06665347674352384,0.06671443195871991,0.0667988594117369,0.06685882685079725,0.06693967197066387,0.06702780074355923,0.06711815936937494,0.06721276679299026,0.06730115065358717,0.06738249685371067,0.06746934396479054,0.06753914668464699,0.06761899504164488,0.06782612596250054,0.06782121637022481,0.0641969288812534,-0.021953113664344825,0,0,0.9223312454344027,0.8829354273695595,0.8392443284165361,0.8784546718936134,1.571576691838056,2.475578152758147,0,0,2021-07-08,22.0,False,0.0,0.0,77.70405007924852,0.0,0.0,1.1777413011583246,4.130003426109169,5.100329489736668,-2.952262124950844,1.83786077517168,0.3102065896141444,1.1687867730814196,0
1283,1283,2021-07-08 13:00:14.070,0.0662305727637,7737667.040142666,7737667.040142666,0.066209607417564,0.066220090090632,0.0662885008338555,0.06640010572490913,0.06656691003134278,0.06668493539086329,0.06675987077350207,0.06683857648545491,0.06688328686475384,0.0669450271556704,0.06702051709053049,0.06710328430905235,0.06720851799519068,0.06729932653513267,0.06738953451418411,0.0674776922320467,0.06755619107587041,0.06763899350532097,0.0676988433986428,0.06777016341061262,0.06792665145584946,0.06779151976393763,0.0642923206765938,-0.02926521704744378,0,0,0.9225848145334806,0.8827929245947113,0.8247312647993157,0.898405829522885,1.4854410714370119,2.4290924332310184,0,0,2021-07-08,22.0,False,0.0,0.0,77.70405007924852,0.0,0.0,1.1777413011583246,4.130003426109169,5.146383742807857,-2.952262124950844,1.8544560373835999,0.3396655804734132,1.1831618402518929,0
1282,1282,2021-07-08 12:00:35.425,0.066209607417564,7723438.079730312,7723438.079730312,0.066504215736594,0.066356911577079,0.06651171061596275,0.06668635170924,0.06680296075038378,0.06689270849507073,0.06691728219740775,0.06696495512201882,0.06700676744658692,0.067082237551466,0.06718605152757422,0.06728171164271608,0.06739013507507466,0.06748109629409522,0.06756584994990927,0.06765379010767775,0.06772179593477153,0.06779743804308569,0.0678414834225825,0.06790056474605442,0.06800886491495431,0.06775928660976621,0.06434699170464879,-0.028132106284338154,0,0,0.9228638115055944,0.8808739767299744,0.8368298712118382,0.8741920233571304,1.5172856413318423,2.1608262203442026,0,0,2021-07-08,22.0,False,0.0,0.0,77.70405007924852,0.0,0.0,1.1777413011583246,4.130003426109169,5.144754650501778,-2.952262124950844,1.853869007691792,0.33862351785914147,1.1826577371185214,0
1281,1281,2021-07-08 11:00:30.651,0.066504215736594,7782893.989987853,7782893.989987853,0.066828803573099,0.0666665096548465,0.06686099280251726,0.06697437149082162,0.06698245623975767,0.06700437103471328,0.06701262804662989,0.06706298410129828,0.06715770765634507,0.06724897456202211,0.06737737175785792,0.06747559432469025,0.06757205751311579,0.06766433321388968,0.06774173026544622,0.0678219651584799,0.06787308015139987,0.06793456623010961,0.06795964606952634,0.06800462465006299,0.06807604154132903,0.06772446064415844,0.06436414718927093,-0.03217944191386801,0,1,0.9290175439664606,0.8808367527540886,0.8508001937468505,0.8597578137679494,1.706017912018201,2.05399506632431,0,0,2021-07-08,22.0,False,0.0,0.0,77.70405007924852,0.0,0.0,1.1777413011583246,4.130003426109169,5.167646910077448,-2.952262124950844,1.862118040624632,0.3532667445019715,1.1897123258542037,0
1280,1280,2021-07-08 10:00:36.019,0.066828803573099,7819538.898001549,7819538.898001549,0.067282148327277,0.067055475950188,0.067087750179126,0.06705837341712212,0.0670262858296689,0.06704426114989166,0.06711334015596669,0.06719619183618931,0.06734024146769912,0.06744692065091351,0.06757381689152255,0.06767029846411063,0.06775660891466355,0.06784218091368983,0.06790220005151358,0.06796645323023853,0.06799605230881935,0.06804356757636193,0.06804960323059964,0.06808225718528607,0.06813337649656175,0.06768681641065662,0.064340974175739,-0.037226903136740375,0,1,0.9282740752058224,0.8830875574328629,0.85911908348347,0.8779376979520336,1.456741522106501,2.2104260736046095,0,0,2021-07-08,22.0,False,0.0,0.0,77.70405007924852,0.0,0.0,1.1777413011583246,4.130003426109169,5.192868699580347,-2.952262124950844,1.8712065000467721,0.36940007458273105,1.1974127786396092,0
1279,1279,2021-07-08 09:01:50.678,0.067282148327277,7841718.9093152415,7841718.9093152415,0.066957900488851,0.067120024408064,0.06702899665511824,0.06700545723526725,0.06706223647011444,0.06712381082723078,0.06727904351641194,0.06739244890109607,0.06755359983412787,0.0676680737287236,0.06776678003669866,0.06786111240533182,0.06792775291271615,0.06799774931877477,0.06803070640896351,0.06808118413985433,0.06809108284390453,0.06812355910667718,0.06811491113997245,0.06814152960200062,0.06818069306350212,0.06764714470631546,0.06429374006024996,-0.04441606490462646,0,1,0.9331792335317202,0.8825163936126272,0.8738455218753565,0.8849397406162897,1.9946804620658594,2.143402216540302,0,0,2021-07-08,22.0,False,0.0,0.0,77.70405007924852,0.0,0.0,1.1777413011583246,4.130003426109169,5.228095423062158,-2.952262124950844,1.883900153163756,0.39193314494755827,1.2080434805896478,0
1278,1278,2021-07-08 08:02:15.343,0.066957900488851,7767324.899764388,7767324.899764388,0.066918037315494,0.0669379689021725,0.06698191781541626,0.067056721944591,0.06718538518434711,0.06732398592789422,0.06750585428578018,0.0676547155879446,0.06778254762331933,0.06789201797697474,0.06795544477396497,0.06803535546814131,0.06806774572483339,0.06812389617657348,0.06813166187074517,0.06816869971757661,0.06815603536944986,0.06818169697477115,0.0681681480640288,0.06819220550314721,0.06821778306821147,0.06760592067252072,0.06425903838347541,-0.04030685080732144,0,1,0.9265628461732879,0.8845954259903904,0.8668067568086029,0.9030708240086575,1.7862647791389215,2.397493634143431,0,0,2021-07-08,22.0,False,0.0,0.0,77.70405007924852,0.0,0.0,1.1777413011583246,4.130003426109169,5.202900052787017,-2.952262124950844,1.8748212136878282,0.37581671414834483,1.2004546947754566,0
1277,1277,2021-07-08 07:01:14.091,0.066918037315494,7796846.010153006,7796846.010153006,0.067133696141826,0.06702586672866001,0.06713152607376575,0.067266650443837,0.06746258667144132,0.06763967954556278,0.067803576890109,0.06794044051829551,0.06800148833063012,0.06808725916129926,0.06811526616231761,0.06817453119152916,0.06818004662831358,0.068217124358133,0.06820573756440805,0.0682293050691713,0.06820735858009248,0.06822871769788541,0.06821626294226564,0.06823146499389657,0.06824761282208673,0.06756240664022624,0.06428229700466855,-0.03938759139630632,0,1,0.9288081194916529,0.8827003720376572,0.8564214444182595,0.9133546149213118,2.06421269393105,2.2046566750730796,0,0,2021-07-08,22.0,False,0.0,0.0,77.70405007924852,0.0,0.0,1.1777413011583246,4.130003426109169,5.1998025227681675,-2.952262124950844,1.8737050448338322,0.37383535298349124,1.1995166496531713,0
1276,1276,2021-07-08 06:00:07.374,0.067133696141826,7835031.880666479,7835031.880666479,0.067340674695917,0.0672371854188715,0.06740177481390824,0.06761295003845312,0.06781677241968422,0.06798651642133201,0.068077304146482,0.06815874219844628,0.06817302999196839,0.06822896785753638,0.0682337962207407,0.06826589484889378,0.06825420208795241,0.06827595942900512,0.06825287257393456,0.06826794721242745,0.06825007681567834,0.06825925152713416,0.06824666704552752,0.06825506878480511,0.06827074777893503,0.06751619166418359,0.06438302986339842,-0.040972960473032116,0,1,0.9264358996762921,0.8884816755560538,0.8454432943429038,0.9228175323245141,1.9180621605259751,2.3874735820923076,0,0,2021-07-08,22.0,False,0.0,0.0,77.70405007924852,0.0,0.0,1.1777413011583246,4.130003426109169,5.2165600870095,-2.952262124950844,1.879743491971128,0.3845544700875283,1.2045781627812837,0
1275,1275,2021-07-08 05:00:00.379,0.067340674695917,7850785.198884022,7850785.198884022,0.067792053721973,0.06756636420894499,0.067824125262998,0.068031037481443,0.06815626042297977,0.06825003440825922,0.06824018025041056,0.06828729464053979,0.06828490572310433,0.0683099304173583,0.06829799347704686,0.06831467109099158,0.06829771677005782,0.06830756176932018,0.06828302185092036,0.06828544988347962,0.06826842623858996,0.06826994652199324,0.06826347052408269,0.06826625154910408,0.06828777497015039,0.06746748975154108,0.06453499276296112,-0.04166400092700562,0,1,0.9262830117564215,0.8867864320808094,0.8401301098199689,0.9307942621139315,1.8742160595041397,2.360738293839492,0,0,2021-07-08,22.0,False,0.0,0.0,77.70405007924852,0.0,0.0,1.1777413011583246,4.130003426109169,5.232643158941918,-2.952262124950844,1.8855388914856759,0.39484214250539784,1.2094054619018169,0
1274,1274,2021-07-08 04:01:25.537,0.067792053721973,7904810.933897406,7904810.933897406,0.068371718912129,0.068081886317051,0.068237949699888,0.06833624033028113,0.06834380839353867,0.06835757361542522,0.068334409030669,0.06834077413280303,0.06833495511161228,0.06834097329739551,0.06833134870493628,0.06833833517884742,0.06831740676858253,0.06830927209707892,0.06828787791603891,0.06828096241776865,0.0682714668053965,0.06826762894374593,0.0682690325741255,0.06826894217173432,0.06830163377961812,0.06741678294073812,0.06472755666890138,-0.04520436961003793,0,1,0.9284291983331359,0.8861461332047972,0.8193542466262133,0.9314870185818587,1.9947721262121199,2.259468679991626,0,0,2021-07-08,22.0,False,0.0,0.0,77.70405007924852,0.0,0.0,1.1777413011583246,4.130003426109169,5.2677171373872955,-2.952262124950844,1.898177504215244,0.41727750822120746,1.219830604511205,0
1273,1273,2021-07-08 03:01:04.920,0.068371718912129,7964692.436659998,7964692.436659998,0.068416307253321,0.068394013082725,0.06843453096067426,0.068433036666459,0.06837133883731177,0.06834760595143251,0.06834713923493706,0.06834399549603035,0.06834699148317872,0.06835159053283078,0.06834532165275856,0.06832999409683374,0.06830113742557531,0.06828682782060898,0.06827404691949837,0.0682631294355028,0.06826379108209538,0.06825948125561308,0.06826885176934314,0.06826941181926717,0.06831564757644501,0.06736474285313593,0.06495733970010016,-0.04993847260761397,0,1,0.9263421054593008,0.8898139533565178,0.8201004709701123,0.9469281486108861,1.8049920747105133,2.2388950336611004,1,0,2021-07-08,22.0,False,0.0,0.8955580134644402,77.70405007924852,0.06123084076609534,0.0,1.1777413011583246,4.130003426109169,5.312759470352375,-2.952262124950844,1.9144081295396118,0.44608921586191874,1.2330167789086839,1
1272,1272,2021-07-08 02:00:26.605,0.068416307253321,7984769.152995954,7984769.152995954,0.068533790423926,0.0684750488386235,0.06843154237224375,0.06834953809476975,0.06832387306555322,0.0683173671281525,0.06834085175712364,0.06835213668787228,0.06835618958248282,0.06834550311015317,0.06831466654090892,0.06829412094305572,0.06827251821564263,0.06825723389497788,0.06825221195150721,0.0682456097150573,0.06825517142913082,0.0682531009657624,0.0682699718691912,0.06827444121147731,0.06833058732042573,0.06731189523263928,0.06519352723641388,-0.047105436500311626,0,1,0.9303898283217109,0.8879099482854849,0.8444513480219562,0.9406970706701332,1.9414549214503416,2.3383013692105212,0,0,2021-07-08,22.0,False,0.0,0.0,78.59960809271296,0.0,0.0,1.1165104603922293,4.130003426109169,5.377494937261665,-3.0134929657169396,1.915656603092988,0.44834536845173756,1.2340426607398458,0
1271,1271,2021-07-08 01:00:15.559,0.068533790423926,7961555.550097047,7961555.550097047,0.068242281387802,0.06838803590586401,0.06826753381729575,0.06825206774779813,0.06831086119075179,0.0683432979897034,0.06836342161862094,0.0683576983772417,0.0683348166378235,0.06831158832315717,0.06827357534520252,0.06825425913128719,0.06824194957431311,0.06823178082841229,0.0682390074786074,0.06823595065871499,0.068251030502394,0.06825578223960578,0.06827891055376342,0.06829002218875588,0.06834335511361662,0.0672584406140351,0.06539374243139244,-0.045817515317777224,0,1,0.9278288239384782,0.8900027143830217,0.8400987432420522,0.9382501082658092,1.7283599682959525,2.2267162463765993,0,0,2021-07-08,22.0,False,0.0,0.0,78.59960809271296,0.0,0.0,1.1165104603922293,4.130003426109169,5.386729068428708,-3.0134929657169396,1.9189461318699281,0.4542899708418402,1.23673930356719,0
1270,1270,2021-07-08 00:01:27.299,0.068242281387802,7949902.48590694,7949902.48590694,0.068051782069653,0.06814703172872749,0.0682366016783005,0.0683277800113915,0.06837573478865501,0.06838185107137812,0.0683519751358625,0.06833853501675578,0.06828836000849088,0.06826224725551415,0.06823494291737184,0.06822195831931356,0.06822161208251146,0.06821777437016562,0.0682328938388226,0.06823667843171023,0.06826053397681758,0.06827435526774611,0.06830113382374833,0.06831746715580056,0.06835208653607627,0.0672042576578312,0.0655513532176402,-0.039431978466106576,0,1,0.9321841376600406,0.8918481989382876,0.8633606822169853,0.9346695316275682,1.914819127015852,2.235193190495024,0,0,2021-07-08,22.0,False,0.0,0.0,78.59960809271296,0.0,0.0,1.1165104603922293,4.130003426109169,5.363816572433877,-3.0134929657169396,1.9107838788584561,0.4395397278584814,1.2300311054126498,0
1269,1269,2021-07-07 23:00:00.420,0.068051782069653,7948005.164940039,7948005.164940039,0.068600561186094,0.0683261716278735,0.0684189583444825,0.06843880982206613,0.06838796735410123,0.06837391569940206,0.06832509489764906,0.06828878876632903,0.0682361345025374,0.0682160980844879,0.06820897372125526,0.06819922965864271,0.06821393665781977,0.06821653404703974,0.0682404630245979,0.06825562658894152,0.06828817655867458,0.06830546988538944,0.06833380048785281,0.06834655687412097,0.06835696300713226,0.06714906847578857,0.06568371029900459,-0.03479808608427937,0,1,0.9252306779616506,0.8918933819501471,0.8486245303236293,0.9325376415688713,1.5165586507272681,2.2110197977446,0,0,2021-07-07,22.0,False,0.0,0.0,78.59960809271296,0.0,0.0,1.1165104603922293,4.130003426109169,5.348843400685436,-3.0134929657169396,1.9054498979502839,0.42990053701821296,1.2256162901373908,0
1268,1268,2021-07-07 22:00:33.116,0.068600561186094,7956452.519510953,7956452.519510953,0.068422928936089,0.0685117450610915,0.06845866129964975,0.06840344863393638,0.06835986404470289,0.06830917112055768,0.06825248263500899,0.06820877327551901,0.0681960616664384,0.06817362296995258,0.06818948559603015,0.06818653716444152,0.06821913143625971,0.0682311066846579,0.06827079015328519,0.0682890419712966,0.06832276321210429,0.06833920400547583,0.0683593132603891,0.06836906167588261,0.06835545038119001,0.0670927480843085,0.06579876927636273,-0.040842113552552406,0,1,0.9293135797753785,0.8992274349305813,0.8627785332664699,0.9430272161304805,1.6884586818388048,2.1341090506715052,0,0,2021-07-07,22.0,False,0.0,0.0,78.59960809271296,0.0,0.0,1.1165104603922293,4.130003426109169,5.391977224167165,-3.0134929657169396,1.920815713210632,0.457668545239593,1.2382678057514445,0
1267,1267,2021-07-07 21:01:41.961,0.068422928936089,7972542.200774042,7972542.200774042,0.068388226140327,0.068405577538208,0.06834823596822301,0.06830110611703649,0.06825847819641244,0.06820866829314622,0.06816506391602899,0.06813910813889532,0.06815118427346671,0.0681475945939807,0.06818358873285289,0.06820167165500919,0.06824308193305606,0.06826753499029407,0.06830729378930801,0.06832726676463485,0.06835564479884738,0.06837160281149686,0.0683788100913761,0.0683854179039198,0.06834739705383648,0.0670362003370078,0.06589985026606912,-0.03687475396407813,0,1,0.9248150265826013,0.8926576703184798,0.8614014862162164,0.9344389154634958,1.4142463002789234,1.858493600142824,0,0,2021-07-07,22.0,False,0.0,0.0,78.59960809271296,0.0,0.0,1.1165104603922293,4.130003426109169,5.378015398932145,-3.0134929657169396,1.915842010210492,0.448680423004713,1.2341948973941839,0
1266,1266,2021-07-07 20:02:25.785,0.068388226140327,7956589.983218302,7956589.983218302,0.068193562656149,0.06829089439823799,0.06825397626585,0.06821946278775887,0.06815885838987999,0.06811128524526627,0.06811315236176163,0.06810600550475997,0.06814400491449468,0.06816813063536968,0.06821975457716545,0.06824753491859314,0.06829198804753206,0.06831711459330683,0.06834723973996171,0.06837121221018212,0.06838756082414633,0.06840008480222783,0.06839202571646348,0.06839350841461947,0.0683348867455621,0.06698068673111983,0.06600404891036533,-0.034862393200103314,0,1,0.9228986439281874,0.8926911898650685,0.8546730413223278,0.931355346283433,1.4146645155404272,2.087150019314188,0,0,2021-07-07,22.0,False,0.0,0.0,78.59960809271296,0.0,0.0,1.1165104603922293,4.130003426109169,5.375287772785529,-3.0134929657169396,1.9148703319291558,0.4469244751394337,1.233396730675322,0
1265,1265,2021-07-07 19:00:57.245,0.068193562656149,7960121.866945115,7960121.866945115,0.068240553610775,0.06821705813346199,0.06818494930966774,0.068114133009177,0.06806371210065255,0.06805539629433001,0.0680988586477583,0.06813094471332279,0.06819225635624468,0.06823058126802982,0.0682753152600208,0.06830740183424336,0.06834224113908159,0.06837029494987847,0.06839518468040255,0.06841434143316776,0.0684126087803093,0.06841876434458787,0.06839499111277549,0.06839317305404448,0.0683178972371532,0.06692597420733944,0.06613612577069396,-0.030170544041366654,0,0,0.9237138928704994,0.8945114169853206,0.8455486684989066,0.9331164659989862,1.3751970311481965,2.1575608213532,0,0,2021-07-07,22.0,False,0.0,0.0,78.59960809271296,0.0,0.0,1.1165104603922293,4.130003426109169,5.359987299219177,-3.0134929657169396,1.9094197543721718,0.4370745791300654,1.2289043978566034,0
1264,1264,2021-07-07 18:00:11.324,0.068240553610775,7939525.353221524,7939525.353221524,0.068065127360972,0.0681528404858735,0.06804331670868624,0.06799271889262187,0.06804708048800744,0.06808864561958361,0.06816303077888726,0.06821275562131894,0.06826890617981492,0.068302599220566,0.06833948840846589,0.06837317962821927,0.06839834876067531,0.06842596076284885,0.068433498185933,0.06844502285057089,0.0684249199088664,0.06842393905610404,0.06839135499531349,0.06838556726099114,0.06829642070300306,0.06687150674720271,0.06628534885478567,-0.028651654368768265,0,0,0.9185772504583709,0.8929678651367036,0.8152041472791569,0.9406992744630139,1.1137125796075709,2.173038462620379,1,0,2021-07-07,22.0,False,0.0,0.8692153850481517,78.59960809271296,0.05931573908268882,0.0,1.1165104603922293,4.130003426109169,5.363680769836683,-3.0134929657169396,1.9107355011017,0.4394523030180433,1.229991175002852,1
1263,1263,2021-07-07 17:00:02.023,0.068065127360972,7936705.1112134,7936705.1112134,0.067802458502026,0.06793379293149901,0.0679421210765575,0.06802706042019076,0.06813021075115978,0.06820043244463617,0.06826248046375064,0.06830788797982762,0.06833629226131704,0.06837881080433279,0.06840687084797265,0.0684379694723245,0.06845357276502241,0.0684714366879698,0.06845654751520877,0.06845962635196554,0.06842295820334166,0.06841756421724902,0.06837977952666882,0.06836540234573273,0.0682717111660845,0.06681752176180018,0.06644187813676676,-0.023848471120851866,0,0,0.9180906982490382,0.8838554792868658,0.7947122824997795,0.934651392350826,1.067131282760685,2.157438789082089,1,0,2021-07-07,22.0,False,0.0,0.8629755156328356,79.4688234777611,0.058738538380949445,0.0,1.0571947213095405,4.130003426109169,5.409055591240412,-3.072808704799628,1.905823566107216,0.43042332033356745,1.2258463626896683,1
1262,1262,2021-07-07 16:00:59.277,0.067802458502026,7893574.621098919,7893574.621098919,0.068098439941206,0.067950449221616,0.068111999763824,0.06821912144603726,0.06827065413811256,0.06832618494854839,0.06835329549590463,0.06839616770056525,0.06842132934734853,0.06845707254779468,0.06846906809667637,0.06849512561074202,0.0684893006109172,0.06849688848306225,0.06846270518872231,0.06845647434932006,0.06841217023115641,0.06839679891129247,0.06835102516479662,0.06833154273396207,0.06824032637641327,0.06676427998248205,0.06660668087458495,-0.017636198655028412,0,0,0.9196342218849226,0.8792717146790734,0.7644708583491008,0.923699096156512,0.9470799946896623,2.19671304023156,1,0,2021-07-07,22.0,False,0.0,0.8786852160926242,80.33179899339395,0.0595770179004639,0.0,0.9984561829285911,4.130003426109169,5.446693467642687,-3.1315472431805778,1.898468838056728,0.4166773864053812,1.2194807615762038,1
1261,1261,2021-07-07 15:01:40.497,0.068098439941206,7960151.801916715,7960151.801916715,0.068448660670858,0.068273550306032,0.0683262431282505,0.06835552500373263,0.06838171575898423,0.06842072708772322,0.06843903990522587,0.06847182816279158,0.06849281574824086,0.06851223916112693,0.06852118312480766,0.06852925289892796,0.0685044763552073,0.06849751050520868,0.06845024350991785,0.06842958313640812,0.06838142759142855,0.06835618907977001,0.0683120603031275,0.06828885369315321,0.06820243767998406,0.06671168768801204,0.06677415626568185,-0.019446608125934906,0,0,0.916442228817752,0.8835040483181578,0.7713510930776007,0.9346287204658976,0.9884332952192008,2.3213772543077917,1,0,2021-07-07,22.0,False,0.0,0.9285509017231167,81.21048420948657,0.06323286781334433,0.0,0.9388791650281272,4.130003426109169,5.530307281535979,-3.1911242610810415,1.906756318353768,0.4324267021011696,1.2267865578515629,1
1260,1260,2021-07-07 14:01:20.845,0.068448660670858,7984400.924588274,7984400.924588274,0.06830921123008,0.06837893595046901,0.06838480687921475,0.06842006070057938,0.06845973841646223,0.06847798953983388,0.06850461642035732,0.06852188336702957,0.06853166257401302,0.06854645883162855,0.06853732267304824,0.06853315850146101,0.06849054465521005,0.06846467795188872,0.06840892276289838,0.0683802505446235,0.06833095056811146,0.06829990288719988,0.06826564708317887,0.0682376492943347,0.0681620048724365,0.06666010437323425,0.06693967197066387,-0.022045554805670275,0,0,0.9124625153109829,0.8793492689205761,0.77515454407045,0.9285661197495553,0.9999801859637716,2.307359477300055,1,0,2021-07-07,22.0,False,0.0,0.922943790920022,82.1390351112097,0.0631742663629599,0.0,0.8756462972147828,4.130003426109169,5.622306942158883,-3.254357128894386,1.9165624987840242,0.4513873144804732,1.2355192250536358,1
1259,1259,2021-07-07 13:02:11.973,0.06830921123008,7979470.581074746,7979470.581074746,0.068472144385841,0.0683906778079605,0.06845531452194399,0.0684934414916545,0.06849624066320555,0.0685218411455466,0.06853915031370182,0.06855418295998887,0.06856125508924409,0.06856493097086404,0.06852899432987375,0.06850435765469266,0.06843881124856739,0.0684063804754894,0.06835157832634858,0.06831583086650005,0.06826885520628835,0.06823484854503094,0.06820965150549055,0.06818645812232235,0.06812188150149252,0.06661014742262561,0.06710328430905235,-0.01765394299409828,0,0,0.9106023402631597,0.8790124027000441,0.7893096336994547,0.9194871923166764,1.068392050050754,2.1883057073450383,1,0,2021-07-07,22.0,False,0.0,0.8753222829380154,83.06197890212971,0.05979257471960875,0.0,0.812472030851823,4.130003426109169,5.673898262014027,-3.3175313952573457,1.9126579144422402,0.44370895231444085,1.231985525986665,1
1258,1258,2021-07-07 12:00:44.723,0.068472144385841,7990048.612385639,7990048.612385639,0.068567758086014,0.0685199512359275,0.06853156846136499,0.068525427955065,0.06854744162788766,0.06856261871784701,0.06856921560627594,0.06858650793483803,0.06856860685248396,0.06854500212491232,0.06847972097951159,0.06844002856855304,0.0683739497024114,0.06833368124708238,0.06828008340665145,0.06823565598362308,0.06820084188377354,0.06817169998585948,0.06816326473915417,0.06814111354228988,0.06808515066917263,0.06656195494891166,0.06728171164271608,-0.017385650088842186,0,0,0.9061544677324691,0.8771313761718441,0.7792599336969805,0.9146853478504493,0.981119942697041,2.1919242880254997,1,0,2021-07-07,22.0,False,0.0,0.8767697152101999,83.93730118506772,0.0600343025330055,0.0,0.7526794561322142,4.130003426109169,5.74736700610178,-3.3773239699769544,1.917220042803548,0.45282299332127773,1.236187283259941,1
1257,1257,2021-07-07 11:01:28.614,0.068567758086014,7995353.18898318,7995353.18898318,0.068518613287591,0.0685431856868025,0.068519287448765,0.06854490466412475,0.06857779580780632,0.06859546636499406,0.06860380026340013,0.0685827646937651,0.06852139739734067,0.0684799319261091,0.0684003361575945,0.06835268342523731,0.06829341279175334,0.06824025792455342,0.06819122856059472,0.06815523617698566,0.06814255808794543,0.06811917899233509,0.06811896234542558,0.06810063644965389,0.06805192032461753,0.06651567482194404,0.06747559432469025,-0.01592824079144739,0,0,0.9097037337788039,0.8795788413244275,0.7665015088395818,0.9109282675050007,0.9668211357820023,2.2220154720398275,1,0,2021-07-07,22.0,False,0.0,0.8888061888159311,84.81407090027793,0.06094344774008284,0.0,0.6926451535992088,4.130003426109169,5.815510695780296,-3.43735827250996,1.9198972264083918,0.4582551968619444,1.2386873581349018,1
